stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,monsoon_months
20,352,,JHARKHAND,Sahebganj,Level 3,0,340,20,87.47293185,24.89723868,25,87.5,25,87.5,24.9,87.5,"[6,7,8]"
20,369,,JHARKHAND,Saraikela Kharsawan,Level 3,0,341,20,85.93008873,23.14535926,23,86,23.25,86,23.1,85.9,"[6,7,8]"
20,353,2573,JHARKHAND,Pakur,Litipara,2573,337,20,87.57686232,24.71416425,24.5,87.5,24.75,87.5,24.7,87.6,"[6,7,8]"
20,356,2601,JHARKHAND,Lohardaga,Lohardaga,2601,336,20,84.72816607,23.45885053,23.5,84.5,23.5,84.75,23.5,84.7,"[6,7,8]"
20,351,2558,JHARKHAND,Godda,Mahagama,2558,330,20,87.27247694,25.03673601,25,87.5,25,87.25,25,87.3,"[6,7,8]"
20,353,2577,JHARKHAND,Pakur,Maheshpur,2577,337,20,87.70869404,24.47920998,24.5,87.5,24.5,87.75,24.5,87.7,"[6,7,8]"
20,359,2637,JHARKHAND,Latehar,Mahuadanr,2637,335,20,84.1238579,23.4530492,23.5,84,23.5,84,23.5,84.1,"[6,7,8]"
20,368,2745,JHARKHAND,West Singhbhum,Majhgaon,2745,343,20,85.85916693,22.05751216,22,86,22,85.75,22.1,85.9,"[6,7,8]"
20,346,2499,JHARKHAND,Garhwa,Majhiaon,2499,328,20,83.76699842,24.30232183,24.5,84,24.25,83.75,24.3,83.8,"[6,7,8]"
20,358,2628,JHARKHAND,Palamu,Manatu,2628,338,20,84.43240645,24.20868283,24,84.5,24.25,84.5,24.2,84.4,"[6,7,8]"
20,364,2693,JHARKHAND,Ranchi,Mandar,2693,339,20,85.0732636,23.42667277,23.5,85,23.5,85,23.4,85.1,"[6,7,8]"
20,352,2565,JHARKHAND,Sahebganj,Mandro,2565,340,20,87.540555,25.1785404,25,87.5,25.25,87.5,25.2,87.5,"[6,7,8]"
20,361,2661,JHARKHAND,Ramgarh,Mandu,2661,607,20,85.54498218,23.76358034,24,85.5,23.75,85.5,23.8,85.5,"[6,7,8]"
20,368,2741,JHARKHAND,West Singhbhum,Manjhari,2741,343,20,85.89134658,22.32063326,22.5,86,22.25,86,22.3,85.9,"[6,7,8]"
20,359,2635,JHARKHAND,Latehar,Manika,2635,335,20,84.38613214,23.84544298,24,84.5,23.75,84.5,23.8,84.4,"[6,7,8]"
20,368,2735,JHARKHAND,West Singhbhum,Manoharpur,2735,343,20,85.20078049,22.25903699,22.5,85,22.25,85.25,22.3,85.2,"[6,7,8]"
20,350,2551,JHARKHAND,Deoghar,Margo Munda,2551,324,20,86.59111072,24.18758669,24,86.5,24.25,86.5,24.2,86.6,"[6,7,8]"
20,348,2531,JHARKHAND,Koderma,Markacho,2531,334,20,85.81719015,24.39472555,24.5,86,24.5,85.75,24.4,85.8,"[6,7,8]"
20,362,2675,JHARKHAND,Dumka,Masalia,2675,326,20,87.13480205,24.13718322,24,87,24.25,87.25,24.1,87.1,"[6,7,8]"
20,347,2521,JHARKHAND,Chatra,Mayur Hand,2521,323,20,85.27335778,24.27735715,24.5,85.5,24.25,85.25,24.3,85.3,"[6,7,8]"
20,351,2555,JHARKHAND,Godda,Meherma,2555,330,20,87.35884044,25.15723554,25,87.5,25.25,87.25,25.2,87.4,"[6,7,8]"
20,346,2508,JHARKHAND,Garhwa,Meral (Pipra Kalan),2508,328,20,83.72459349,24.1743716,24,83.5,24.25,83.75,24.2,83.7,"[6,7,8]"
20,358,2617,JHARKHAND,Palamu,Mohammad Ganj,2617,338,20,83.88720794,24.4432126,24.5,84,24.5,84,24.4,83.9,"[6,7,8]"
20,350,2546,JHARKHAND,Deoghar,Mohanpur,2546,324,20,86.80495131,24.50611425,24.5,87,24.5,86.75,24.5,86.8,"[6,7,8]"
20,365,2703,JHARKHAND,Khunti,Murhu,2703,606,20,85.3103754,22.96763613,23,85.5,23,85.25,23,85.3,"[6,7,8]"
20,357,2609,JHARKHAND,East Singhbum,Musabani,2609,327,20,86.41644012,22.54742044,22.5,86.5,22.5,86.5,22.5,86.4,"[6,7,8]"
20,346,2503,JHARKHAND,Garhwa,Nagaruntari,2503,328,20,83.48211833,24.29386358,24.5,83.5,24.25,83.5,24.3,83.5,"[6,7,8]"
20,364,2692,JHARKHAND,Ranchi,Nagri,2692,339,20,85.21046904,23.31640572,23.5,85,23.25,85.25,23.3,85.2,"[6,7,8]"
20,363,2679,JHARKHAND,Jamtara,Nala,2679,333,20,87.02483963,23.91505946,24,87,24,87,23.9,87,"[6,7,8]"
20,364,2690,JHARKHAND,Ranchi,Namkum,2690,339,20,85.39914645,23.27018465,23.5,85.5,23.25,85.5,23.3,85.4,"[6,7,8]"
20,363,2676,JHARKHAND,Jamtara,Narayanpur,2676,333,20,86.61176735,24.03174377,24,86.5,24,86.5,24,86.6,"[6,7,8]"
20,358,2625,JHARKHAND,Palamu,Nawa Bazar,2625,338,20,84.05329467,24.23460403,24,84,24.25,84,24.2,84.1,"[6,7,8]"
20,355,2588,JHARKHAND,Bokaro,Nawadih,2588,322,20,85.98980176,23.86041231,24,86,23.75,86,23.9,86,"[6,7,8]"
20,358,2621,JHARKHAND,Palamu,Nawadiha Bazar/Nawadiha*,2621,338,20,84.32860587,24.33916927,24.5,84.5,24.25,84.25,24.3,84.3,"[6,7,8]"
20,369,2751,JHARKHAND,Saraikela Kharsawan,Nimdih,2751,341,20,86.12483972,22.99788603,23,86,23,86,23,86.1,"[6,7,8]"
20,368,2736,JHARKHAND,West Singhbhum,Noamundi,2736,343,20,85.44412481,22.199654,22,85.5,22.25,85.5,22.2,85.4,"[6,7,8]"
20,364,2685,JHARKHAND,Ranchi,Ormanjhi,2685,339,20,85.46459469,23.5067695,23.5,85.5,23.5,85.5,23.5,85.5,"[6,7,8]"
20,360,2646,JHARKHAND,Hazaribagh,Padma,2646,332,20,85.36592522,24.197818,24,85.5,24.25,85.25,24.2,85.4,"[6,7,8]"
20,358,2627,JHARKHAND,Palamu,Padwa,2627,338,20,84.09910951,24.1696376,24,84,24.25,84,24.2,84.1,"[6,7,8]"
20,367,2719,JHARKHAND,Simdega,Pakar Tanr,2719,342,20,84.4361145,22.73224322,22.5,84.5,22.75,84.5,22.7,84.4,"[6,7,8]"
20,353,2576,JHARKHAND,Pakur,Pakaur,2576,337,20,87.84358153,24.64506966,24.5,88,24.75,87.75,24.6,87.8,"[6,7,8]"
20,353,2578,JHARKHAND,Pakur,Pakuria,2578,337,20,87.65148038,24.34004452,24.5,87.5,24.25,87.75,24.3,87.7,"[6,7,8]"
20,366,2717,JHARKHAND,Gumla,Palkot,2717,331,20,84.62238452,22.85576831,23,84.5,22.75,84.5,22.9,84.6,"[6,7,8]"
20,350,2554,JHARKHAND,Deoghar,Palojori,2554,324,20,86.94709927,24.18721708,24,87,24.25,87,24.2,86.9,"[6,7,8]"
20,358,2622,JHARKHAND,Palamu,Pandu,2622,338,20,83.96903139,24.33281017,24.5,84,24.25,84,24.3,84,"[6,7,8]"
20,358,2630,JHARKHAND,Palamu,Panki,2630,338,20,84.44860315,24.01221976,24,84.5,24,84.5,24,84.4,"[6,7,8]"
20,357,2604,JHARKHAND,East Singhbum,Patamda,2604,327,20,86.40472938,22.90308853,23,86.5,23,86.5,22.9,86.4,"[6,7,8]"
20,358,2626,JHARKHAND,Palamu,Patan,2626,338,20,84.22539429,24.17184609,24,84,24.25,84.25,24.2,84.2,"[6,7,8]"
20,347,2523,JHARKHAND,Chatra,Pathalgora,2523,323,20,85.09982977,24.09555743,24,85,24,85,24.1,85.1,"[6,7,8]"
20,351,2559,JHARKHAND,Godda,Pathargama,2559,330,20,87.25300878,24.92208583,25,87.5,25,87.25,24.9,87.3,"[6,7,8]"
20,352,2571,JHARKHAND,Sahebganj,Pathna,2571,340,20,87.71495227,24.83252137,25,87.5,24.75,87.75,24.8,87.7,"[6,7,8]"
20,361,2660,JHARKHAND,Ramgarh,Patratu,2660,607,20,85.34904846,23.62113493,23.5,85.5,23.5,85.25,23.6,85.3,"[6,7,8]"
20,356,2598,JHARKHAND,Lohardaga,Peshrar,2598,336,20,84.50999671,23.52807764,23.5,84.5,23.5,84.5,23.5,84.5,"[6,7,8]"
20,355,2592,JHARKHAND,Bokaro,Peterwar,2592,322,20,85.88292481,23.68609271,23.5,86,23.75,86,23.7,85.9,"[6,7,8]"
20,358,2619,JHARKHAND,Palamu,Pipra,2619,338,20,84.17670668,24.47214942,24.5,84,24.5,84.25,24.5,84.2,"[6,7,8]"
20,349,2544,JHARKHAND,Giridih,Pirtanr,2544,329,20,86.21421178,24.0159397,24,86,24,86.25,24,86.2,"[6,7,8]"
20,351,2562,JHARKHAND,Godda,Poreyahat,2562,330,20,87.19255939,24.68464966,24.5,87,24.75,87.25,24.7,87.2,"[6,7,8]"
20,357,2608,JHARKHAND,East Singhbum,Potka,2608,327,20,86.23735614,22.58825821,22.5,86,22.5,86.25,22.6,86.2,"[6,7,8]"
20,347,2515,JHARKHAND,Chatra,Pratappur,2515,323,20,84.59855634,24.30239003,24.5,84.5,24.25,84.5,24.3,84.6,"[6,7,8]"
20,354,2580,JHARKHAND,Dhanbad,Purbi Tundi*,2580,325,20,86.58000376,23.92394505,24,86.5,24,86.5,23.9,86.6,"[6,7,8]"
20,364,2687,JHARKHAND,Ranchi,Rahe,2687,339,20,85.65311726,23.2781135,23.5,85.5,23.25,85.75,23.3,85.7,"[6,7,8]"
20,366,2716,JHARKHAND,Gumla,Raidih,2716,331,20,84.41363719,22.92739504,23,84.5,23,84.5,22.9,84.4,"[6,7,8]"
20,352,2569,JHARKHAND,Sahebganj,Rajmahal,2569,340,20,87.83250075,25.02541104,25,88,25,87.75,25,87.8,"[6,7,8]"
20,362,2668,JHARKHAND,Dumka,Ramgarh,2668,326,20,87.23572443,24.50814287,24.5,87,24.5,87.25,24.5,87.2,"[6,7,8]"
20,361,2662,JHARKHAND,Ramgarh,Ramgarh,2662,607,20,85.53316938,23.61062128,23.5,85.5,23.5,85.5,23.6,85.5,"[6,7,8]"
20,346,2512,JHARKHAND,Garhwa,Ramkanda,2512,328,20,83.85203658,23.87134899,24,84,23.75,83.75,23.9,83.9,"[6,7,8]"
20,346,2501,JHARKHAND,Garhwa,Ramna,2501,328,20,83.57845821,24.21341275,24,83.5,24.25,83.5,24.2,83.6,"[6,7,8]"
20,364,,JHARKHAND,Ranchi,RANCHI,0,339,20,85.32722603,23.37137611,23.5,85.5,23.25,85.25,23.4,85.3,"[6,7,8]"
20,365,2702,JHARKHAND,Khunti,Rania,2702,606,20,85.0775362,22.75988466,23,85,22.75,85,22.8,85.1,"[6,7,8]"
20,362,2672,JHARKHAND,Dumka,Ranishwar,2672,326,20,87.39485519,24.08252531,24,87.5,24,87.5,24.1,87.4,"[6,7,8]"
20,346,2511,JHARKHAND,Garhwa,Ranka,2511,328,20,83.72825491,23.92647227,24,83.5,24,83.75,23.9,83.7,"[6,7,8]"
20,364,2691,JHARKHAND,Ranchi,Ratu,2691,339,20,85.20499126,23.41359135,23.5,85,23.5,85.25,23.4,85.2,"[6,7,8]"
20,346,2505,JHARKHAND,Garhwa,Sagma,2505,328,20,83.43293712,24.20629272,24,83.5,24.25,83.5,24.2,83.4,"[6,7,8]"
20,352,2564,JHARKHAND,Sahebganj,Sahibganj,2564,340,20,87.6125397,25.27977775,25.5,87.5,25.25,87.5,25.3,87.6,"[6,7,8]"
20,369,2753,JHARKHAND,Saraikela Kharsawan,Saraikela,2753,341,20,85.92969478,22.74770652,22.5,86,22.75,86,22.7,85.9,"[6,7,8]"
20,362,2666,JHARKHAND,Dumka,Saraiyahat,2666,326,20,87.01646814,24.55916466,24.5,87,24.5,87,24.6,87,"[6,7,8]"
20,350,2553,JHARKHAND,Deoghar,Sarath,2553,324,20,86.82281743,24.19327961,24,87,24.25,86.75,24.2,86.8,"[6,7,8]"
20,349,2542,JHARKHAND,Giridih,Suriya,2542,329,20,85.90430278,24.16612025,24,86,24.25,86,24.2,85.9,"[6,7,8]"
20,350,2547,JHARKHAND,Deoghar,Sarwan,2547,324,20,86.79059108,24.35639893,24.5,87,24.25,86.75,24.4,86.8,"[6,7,8]"
20,358,2631,JHARKHAND,Palamu,Satbarwa,2631,338,20,84.27701941,23.92880105,24,84.5,24,84.25,23.9,84.3,"[6,7,8]"
20,348,2526,JHARKHAND,Koderma,Satgawan,2526,334,20,85.77038737,24.72109225,24.5,86,24.75,85.75,24.7,85.8,"[6,7,8]"
20,356,2602,JHARKHAND,Lohardaga,Senha,2602,336,20,84.63994878,23.37068314,23.5,84.5,23.25,84.75,23.4,84.6,"[6,7,8]"
20,362,2671,JHARKHAND,Dumka,Shikaripara,2671,326,20,87.50966998,24.20254039,24,87.5,24.25,87.5,24.2,87.5,"[6,7,8]"
20,364,2688,JHARKHAND,Ranchi,Silli,2688,339,20,85.79254244,23.36666413,23.5,86,23.25,85.75,23.4,85.8,"[6,7,8]"
20,347,2524,JHARKHAND,Chatra,Simaria,2524,323,20,85.00945053,24.02873381,24,85,24,85,24,85,"[6,7,8]"
20,367,2718,JHARKHAND,Simdega,Simdega,2718,342,20,84.43830321,22.6566629,22.5,84.5,22.75,84.5,22.7,84.4,"[6,7,8]"
20,366,2708,JHARKHAND,Gumla,Sisai,2708,331,20,84.72782164,23.19581891,23,84.5,23.25,84.75,23.2,84.7,"[6,7,8]"
20,364,2689,JHARKHAND,Ranchi,Sonahatu,2689,339,20,85.77521944,23.18989731,23,86,23.25,85.75,23.2,85.8,"[6,7,8]"
20,350,2548,JHARKHAND,Deoghar,Sona Rai Tharhi,2548,324,20,86.90394924,24.35593376,24.5,87,24.25,87,24.4,86.9,"[6,7,8]"
20,368,2728,JHARKHAND,West Singhbhum,Sonua,2728,343,20,85.46228387,22.60211875,22.5,85.5,22.5,85.5,22.6,85.5,"[6,7,8]"
20,351,2563,JHARKHAND,Godda,Sundarpahari,2563,330,20,87.40459844,24.72213703,24.5,87.5,24.75,87.5,24.7,87.4,"[6,7,8]"
20,352,2568,JHARKHAND,Sahebganj,Taljhari,2568,340,20,87.7172151,25.04654753,25,87.5,25,87.75,25,87.7,"[6,7,8]"
20,364,2699,JHARKHAND,Ranchi,Tamar I,2699,339,20,85.72226547,23.0172706,23,85.5,23,85.75,23,85.7,"[6,7,8]"
20,347,2525,JHARKHAND,Chatra,Tandwa,2525,323,20,85.0053487,23.83234772,24,85,23.75,85,23.8,85,"[6,7,8]"
20,368,2740,JHARKHAND,West Singhbhum,Tantnagar,2740,343,20,85.92793516,22.42457596,22.5,86,22.5,86,22.4,85.9,"[6,7,8]"
20,358,2629,JHARKHAND,Palamu,Tarhasi,2629,338,20,84.40320595,24.11319947,24,84.5,24,84.5,24.1,84.4,"[6,7,8]"
20,360,2648,JHARKHAND,Hazaribagh,Tati Jhariya,2648,332,20,85.61969312,24.05139608,24,85.5,24,85.5,24.1,85.6,"[6,7,8]"
20,351,2556,JHARKHAND,Godda,Thakurgangti,2556,330,20,87.4512867,25.14780096,25,87.5,25.25,87.5,25.1,87.5,"[6,7,8]"
20,367,2723,JHARKHAND,Simdega,Thethaitangar,2723,342,20,84.46888677,22.50774673,22.5,84.5,22.5,84.5,22.5,84.5,"[6,7,8]"
20,349,2533,JHARKHAND,Giridih,Tisri,2533,329,20,86.02994441,24.63433175,24.5,86,24.75,86,24.6,86,"[6,7,8]"
20,368,2737,JHARKHAND,West Singhbhum,Tonto,2737,343,20,85.57977816,22.40066283,22.5,85.5,22.5,85.5,22.4,85.6,"[6,7,8]"
20,354,2581,JHARKHAND,Dhanbad,Topchanchi,2581,325,20,86.21218448,23.88267278,24,86,24,86.25,23.9,86.2,"[6,7,8]"
20,365,2701,JHARKHAND,Khunti,Torpa,2701,606,20,85.11890212,22.93305656,23,85,23,85,22.9,85.1,"[6,7,8]"
20,354,2579,JHARKHAND,Dhanbad,Tundi,2579,325,20,86.4205902,23.97007147,24,86.5,24,86.5,24,86.4,"[6,7,8]"
20,352,2570,JHARKHAND,Sahebganj,Udhwa,2570,340,20,87.83432284,24.92897409,25,88,25,87.75,24.9,87.8,"[6,7,8]"
20,358,2623,JHARKHAND,Palamu,Untari Road,2623,338,20,83.85834022,24.33449111,24.5,84,24.25,83.75,24.3,83.9,"[6,7,8]"
20,366,2709,JHARKHAND,Gumla,BHARNO,2709,331,20,84.85733184,23.18723821,23,85,23.25,84.75,23.2,84.9,"[6,7,8]"
18,321,2118,ASSAM,Kamrup,Hajo,2119,291,18,91.53187705,26.23072357,26,91.5,26.25,91.5,26.2,91.5,"[6,7,8]"
18,756,2046,ASSAM,Biswanath,Helem,2046,705,18,93.52839748,26.83056858,27,93.5,26.75,93.5,26.8,93.5,"[6,7,8]"
18,322,2130,ASSAM,Kamrup Metro,Sonapur,2130,618,18,92.01022713,26.1094128,26,92,26,92,26.1,92,"[6,7,8]"
18,310,2066,ASSAM,Dibrugarh,Tengakhat,2066,286,18,95.25613381,27.35925333,27.5,95.5,27.25,95.25,27.4,95.3,"[6,7,8]"
18,312,2080,ASSAM,Jorhat,Titabor,2080,290,18,94.17207462,26.54754528,26.5,94,26.5,94.25,26.5,94.2,"[6,7,8]"
18,312,2077,ASSAM,Jorhat,Jorhat West,2077,290,18,94.12973219,26.79267424,27,94,26.75,94.25,26.8,94.1,"[6,7,8]"
18,325,2148,ASSAM,Darrang,Mangaldoi (Pt),2148,283,18,92.01396418,26.3946742,26.5,92,26.5,92,26.4,92,"[6,7,8]"
18,307,2050,ASSAM,Lakhimpur,Naobaicha,2050,295,18,93.99802013,27.1848988,27,94,27.25,94,27.2,94,"[6,7,8]"
18,307,2048,ASSAM,Lakhimpur,Narayanpur,2048,295,18,93.8213588,26.95964136,27,94,27,93.75,27,93.8,"[6,7,8]"
18,816,2141,ASSAM,Tamulpur,Goreswar (Pt),2141,756,18,91.70485814,26.57505181,26.5,91.5,26.5,91.75,26.6,91.7,"[6,7,8]"
18,321,2141,ASSAM,Kamrup,Goreswar (Pt),2141,291,18,91.74100913,26.45064196,26.5,91.5,26.5,91.75,26.5,91.7,"[6,7,8]"
18,323,2133,ASSAM,Nalbari,Pachim Nalbari,2133,298,18,91.33533995,26.38414497,26.5,91.5,26.5,91.25,26.4,91.3,"[6,7,8]"
18,321,,ASSAM,Kamrup,PALASHBARI CIRCLE,0,291,18,91.45333348,26.03522104,26,91.5,26,91.5,26,91.5,"[6,7,8]"
18,303,2023,ASSAM,Barpeta,Sarthebari,2023,280,18,91.17732309,26.3702144,26.5,91,26.25,91.25,26.4,91.2,"[6,7,8]"
18,313,2087,ASSAM,Golaghat,Sarupathar,2087,288,18,93.89438759,26.09660222,26,94,26,94,26.1,93.9,"[6,7,8]"
18,312,2079,ASSAM,Jorhat,Teok,2079,290,18,94.4049395,26.80264287,27,94.5,26.75,94.5,26.8,94.4,"[6,7,8]"
18,306,2043,ASSAM,Sonitpur,Tezpur,2043,301,18,92.74292935,26.61844115,26.5,92.5,26.5,92.75,26.6,92.7,"[6,7,8]"
18,310,2068,ASSAM,Dibrugarh,Tingkhong,2068,286,18,95.10658087,27.21487393,27,95,27.25,95,27.2,95.1,"[6,7,8]"
18,309,2061,ASSAM,Tinsukia,Tinsukia,2061,302,18,95.41909875,27.49867178,27.5,95.5,27.5,95.5,27.5,95.4,"[6,7,8]"
18,301,2005,ASSAM,Dhubri,Bagribari (Pt),2005,285,18,90.12035668,26.1186286,26,90,26,90,26.1,90.1,"[6,7,8]"
18,319,2110,ASSAM,Bongaigaon,Bongaigaon (Pt),2110,281,18,90.50556315,26.25646186,26.5,90.5,26.25,90.5,26.3,90.5,"[6,7,8]"
18,325,,ASSAM,Darrang,Kalaigaon,6427,283,18,91.93788488,26.53242338,26.5,92,26.5,92,26.5,91.9,"[6,7,8]"
18,303,2019,ASSAM,Barpeta,Kalgachia,2019,280,18,90.79867755,26.29935989,26.5,91,26.25,90.75,26.3,90.8,"[6,7,8]"
18,313,2086,ASSAM,Golaghat,Morangi,2086,288,18,93.84176584,26.49288227,26.5,94,26.5,93.75,26.5,93.8,"[6,7,8]"
18,323,,ASSAM,Nalbari,Barama Pt,5935,298,18,91.36184719,26.49843636,26.5,91.5,26.5,91.25,26.5,91.4,"[6,7,8]"
18,324,2142,ASSAM,Baksa,Barama Pt,2142,616,18,91.38590076,26.56198611,26.5,91.5,26.5,91.5,26.6,91.4,"[6,7,8]"
18,314,2090,ASSAM,Karbi Anglong,Phuloni,2090,292,18,93.65782882,26.37586142,26.5,93.5,26.5,93.75,26.4,93.7,"[6,7,8]"
18,322,2130,ASSAM,Kamrup Metro,Chandrapur,2131,618,18,91.90997421,26.19824123,26,92,26.25,92,26.2,91.9,"[6,7,8]"
18,321,2126,ASSAM,Kamrup,North Guwahati (Pt),2126,291,18,91.7187251,26.24576085,26,91.5,26.25,91.75,26.2,91.7,"[6,7,8]"
18,305,2037,ASSAM,Nagaon,Kampur,2037,297,18,92.65543243,26.10856585,26,92.5,26,92.75,26.1,92.7,"[6,7,8]"
18,313,2083,ASSAM,Golaghat,Khumtai,2083,288,18,93.84186951,26.67292684,26.5,94,26.75,93.75,26.7,93.8,"[6,7,8]"
18,306,2042,ASSAM,Sonitpur,Chariduar,2042,301,18,92.75165558,26.86917257,27,93,26.75,92.75,26.9,92.8,"[6,7,8]"
18,321,2119,ASSAM,Kamrup,Chhaygaon,2120,291,18,91.3269675,25.95248273,26,91.5,26,91.25,26,91.3,"[6,7,8]"
18,760,2076,ASSAM,Majuli,Majuli,2076,706,18,94.2037849,26.96265212,27,94,27,94.25,27,94.2,"[6,7,8]"
18,319,2114,ASSAM,Bongaigaon,Sidli (Pt),2114,281,18,90.46473629,26.41729697,26.5,90.5,26.5,90.5,26.4,90.5,"[6,7,8]"
18,312,2078,ASSAM,Jorhat,Jorhat East,2078,290,18,94.27631941,26.80072344,27,94.5,26.75,94.25,26.8,94.3,"[6,7,8]"
18,319,2111,ASSAM,Bongaigaon,Boitamari,2111,281,18,90.70063389,26.33976461,26.5,90.5,26.25,90.75,26.3,90.7,"[6,7,8]"
18,307,2054,ASSAM,Lakhimpur,Subansiri (Pt-I),2054,295,18,94.34313289,27.21665902,27,94.5,27.25,94.25,27.2,94.3,"[6,7,8]"
18,323,2137,ASSAM,Nalbari,Banekuchi,2137,298,18,91.38012951,26.47435458,26.5,91.5,26.5,91.5,26.5,91.4,"[6,7,8]"
18,303,2020,ASSAM,Barpeta,Baghbor,2020,280,18,90.87773059,26.20881256,26,91,26.25,91,26.2,90.9,"[6,7,8]"
18,799,2024,ASSAM,Bajali,Bajali (Pt),2024,739,18,91.20596107,26.51906263,26.5,91,26.5,91.25,26.5,91.2,"[6,7,8]"
18,302,2014,ASSAM,Goalpara,Balijana,2014,287,18,90.51860724,26.08505778,26,90.5,26,90.5,26.1,90.5,"[6,7,8]"
18,323,2135,ASSAM,Nalbari,Barbhag,2135,298,18,91.48292245,26.36447906,26.5,91.5,26.25,91.5,26.4,91.5,"[6,7,8]"
18,323,2134,ASSAM,Nalbari,Barkhetri,2134,298,18,91.33398692,26.24687194,26,91.5,26.25,91.25,26.2,91.3,"[6,7,8]"
18,303,2022,ASSAM,Barpeta,Barpeta,2022,280,18,91.02668206,26.34137571,26.5,91,26.25,91,26.3,91,"[6,7,8]"
18,300,2002,ASSAM,Kokrajhar,Bhowraguri,2002,294,18,90.0562893,26.37783941,26.5,90,26.5,90,26.4,90.1,"[6,7,8]"
18,304,2027,ASSAM,Marigaon,Bhuragaon,2027,296,18,92.21162772,26.3730287,26.5,92,26.25,92.25,26.4,92.2,"[6,7,8]"
18,307,2049,ASSAM,Lakhimpur,Bihpuria,2049,295,18,93.9389007,27.05829503,27,94,27,94,27.1,93.9,"[6,7,8]"
18,301,2009,ASSAM,Dhubri,Bilasipara Pt,6018,285,18,90.20216682,26.2549715,26.5,90,26.25,90.25,26.3,90.2,"[6,7,8]"
18,756,2045,ASSAM,Biswanath,Biswanath,2045,705,18,93.23727348,26.80931209,27,93,26.75,93.25,26.8,93.2,"[6,7,8]"
18,313,2082,ASSAM,Golaghat,Bokakhat,2082,288,18,93.554012,26.67285877,26.5,93.5,26.75,93.5,26.7,93.6,"[6,7,8]"
18,321,2123,ASSAM,Kamrup,Boko,2124,291,18,91.16300141,25.90316564,26,91,26,91.25,25.9,91.2,"[6,7,8]"
18,321,2117,ASSAM,Kamrup,Kamalpur,2118,291,18,91.71078787,26.33475674,26.5,91.5,26.25,91.75,26.3,91.7,"[6,7,8]"
18,304,2028,ASSAM,Marigaon,Laharighat,2028,296,18,92.36508842,26.42267511,26.5,92.5,26.5,92.25,26.4,92.4,"[6,7,8]"
18,302,2017,ASSAM,Goalpara,Rangjuli,2017,287,18,90.99020984,25.99227812,26,91,26,91,26,91,"[6,7,8]"
18,305,2033,ASSAM,Nagaon,Rupahi,2033,297,18,92.72828082,26.47761611,26.5,92.5,26.5,92.75,26.5,92.7,"[6,7,8]"
18,308,2056,ASSAM,Dhemaji,Sissibargaon,2056,284,18,94.72848486,27.54720845,27.5,94.5,27.5,94.75,27.5,94.7,"[6,7,8]"
18,755,2074,ASSAM,Charaideo,Sonari,2074,708,18,95.08242591,27.04457315,27,95,27,95,27,95.1,"[6,7,8]"
18,319,2109,ASSAM,Bongaigaon,Katlichara,2109,281,18,90.57729157,26.42474016,26.5,90.5,26.5,90.5,26.4,90.6,"[6,7,8]"
18,310,2065,ASSAM,Dibrugarh,Chabua,2065,286,18,95.14686037,27.56967999,27.5,95,27.5,95.25,27.6,95.1,"[6,7,8]"
18,321,2121,ASSAM,Kamrup,Chamaria,2122,291,18,91.14340728,26.10182874,26,91,26,91.25,26.1,91.1,"[6,7,8]"
18,301,2010,ASSAM,Dhubri,Chapar Pt,6019,285,18,90.37946601,26.26086591,26.5,90.5,26.25,90.5,26.3,90.4,"[6,7,8]"
18,325,2149,ASSAM,Darrang,Dalgaon (Pt),2149,283,18,92.19587685,26.53573563,26.5,92,26.5,92.25,26.5,92.2,"[6,7,8]"
18,311,2070,ASSAM,Sivasagar,Dimow,2070,300,18,94.70563912,27.12523427,27,94.5,27.25,94.75,27.1,94.7,"[6,7,8]"
18,313,2084,ASSAM,Golaghat,Dergaon,2084,288,18,93.97605051,26.68400073,26.5,94,26.75,94,26.7,94,"[6,7,8]"
18,307,2053,ASSAM,Lakhimpur,Dhakuakhana (Pt-I),2053,295,18,94.48511236,27.23092503,27,94.5,27.25,94.5,27.2,94.5,"[6,7,8]"
18,308,2053,ASSAM,Dhemaji,Dhakuakhana (Pt-I),2053,284,18,94.56990593,27.38008448,27.5,94.5,27.5,94.5,27.4,94.6,"[6,7,8]"
18,306,2041,ASSAM,Sonitpur,Dhekiajuli (Pt),2041,301,18,92.43163375,26.7279564,26.5,92.5,26.75,92.5,26.7,92.4,"[6,7,8]"
18,308,2055,ASSAM,Dhemaji,Dhemaji,2055,284,18,94.51510525,27.46436927,27.5,94.5,27.5,94.5,27.5,94.5,"[6,7,8]"
18,305,2034,ASSAM,Nagaon,Dhing,2034,297,18,92.51506587,26.44428305,26.5,92.5,26.5,92.5,26.4,92.5,"[6,7,8]"
18,310,2063,ASSAM,Dibrugarh,Dibrugarh West,2063,286,18,94.78773552,27.35323465,27.5,95,27.25,94.75,27.4,94.8,"[6,7,8]"
18,300,2003,ASSAM,Kokrajhar,Dotoma,2003,294,18,90.16468795,26.4705624,26.5,90,26.5,90.25,26.5,90.2,"[6,7,8]"
18,302,2016,ASSAM,Goalpara,Dudhnai,2016,287,18,90.8238602,25.97976205,26,91,26,90.75,26,90.8,"[6,7,8]"
